# TRADUCCIÓN DE STAR WARS CONQUEST - ESPAÑOL
# CREADO POR SWYTER, TODOS LOS DERECHOS RESERVADOS.
# CONTACTO: MANDA UN MENSAJE PERSONAL EN FORUMS.TALEWORLDS.COM A "SWYTER"


trp_temp_troop|Temp Troop
trp_temp_troop_pl|Temp Troop
trp_game|Game
trp_game_pl|Game
trp_unarmed_troop|Tropa Desarmada
trp_unarmed_troop_pl|Tropas Desarmadas
trp_random_town_sequence|Random Town Sequence
trp_random_town_sequence_pl|Random Town Sequence
trp_tournament_participants|Participantes del Torneo
trp_tournament_participants_pl|Participantes del Torneo
trp_tutorial_maceman|Hombre con Maza
trp_tutorial_maceman_pl|Hombre con Maza
trp_tutorial_archer|Tirador
trp_tutorial_archer_pl|Tirador
trp_tutorial_swordsman|Espadachín
trp_tutorial_swordsman_pl|Espadachín
trp_novice_fighter|Luchador Novato
trp_novice_fighter_pl|Luchadores Novatos
trp_regular_fighter|Luchador Normal
trp_regular_fighter_pl|Luchadores Normales
trp_veteran_fighter|Luchador Veterano
trp_veteran_fighter_pl|Luchador Veteranos
trp_champion_fighter|Luchador Campeón
trp_champion_fighter_pl|Luchadores Campeones
trp_arena_training_fighter_1|Luchador Novato
trp_arena_training_fighter_1_pl|Luchadores Novatos
trp_arena_training_fighter_2|Luchador Novato
trp_arena_training_fighter_2_pl|Luchadores Novatos
trp_arena_training_fighter_3|Luchador Normal
trp_arena_training_fighter_3_pl|Luchadores Normales
trp_arena_training_fighter_4|Luchador Normal
trp_arena_training_fighter_4_pl|Luchadores Normales
trp_arena_training_fighter_5|Luchador Normal
trp_arena_training_fighter_5_pl|Luchadores Normales
trp_arena_training_fighter_6|Luchador Veterano
trp_arena_training_fighter_6_pl|Luchador Veteranos
trp_arena_training_fighter_7|Luchador Veterano
trp_arena_training_fighter_7_pl|Luchador Veteranos
trp_arena_training_fighter_8|Luchador Veterano
trp_arena_training_fighter_8_pl|Luchador Veteranos
trp_arena_training_fighter_9|Luchador Campeón
trp_arena_training_fighter_9_pl|Luchadores Campeones
trp_arena_training_fighter_10|Luchador Campeón
trp_arena_training_fighter_10_pl|Luchadores Campeones
trp_cattle|Nerf
trp_cattle_pl|Grupo de Nerfs
trp_wookiee|Wookiee
trp_wookiee_pl|Wookiees
trp_wookiee_warrior|Guerrero Wookiee
trp_wookiee_warrior_pl|Guerrero Wookiees
trp_wookiee_marksman|Tirador Wookiee 
trp_wookiee_marksman_pl|Tiradores Wookiees
trp_wookiee_berserker|Berserker Wookiee
trp_wookiee_berserker_pl|Berserkers Wookiees
trp_wookiee_sharpshooter|Ballestero Wookiee
trp_wookiee_sharpshooter_pl|Ballesteros Wookiees
trp_bacca_warrior|Guerrero de Bacca
trp_bacca_warrior_pl|Guerreros de Bacca
trp_mandalorian|Mandaloriano
trp_mandalorian_pl|Mandalorianos
trp_mandalorian_soldier|Soldado Mandaloriano
trp_mandalorian_soldier_pl|Soldados Mandalorianos
trp_mandalorian_commando|Commando Mandaloriano
trp_mandalorian_commando_pl|Commandos Mandalorianos
trp_mandalorian_sniper|Francotirador Mandaloriano
trp_mandalorian_sniper_pl|Francotiradores Mandalorianos
trp_mandalorian_crusader|Cruzado Mandaloriano
trp_mandalorian_crusader_pl|Cruzados Mandalorianos
trp_mandalorian_deadeye|Mandaloriano de Élite
trp_mandalorian_deadeye_pl|Mandalorianos de Élite
trp_gamorrean|Gamorreano
trp_gamorrean_pl|Gamorreanos
trp_gamorrean_warrior|Luchador Gamorreano
trp_gamorrean_warrior_pl|Luchadores Gamorreanos
trp_gamorrean_guard|Guardia Gamorreano
trp_gamorrean_guard_pl|Guardias Gamorreanos
trp_gamorrean_palace_guard|Guardia del Palacio Gamorreano
trp_gamorrean_palace_guard_pl|Guardias del Palacio Gamorreanos
trp_twilek_female1|Mujer Twi'lek 
trp_twilek_female1_pl|Mujeres Twi'lek
trp_twilek_female2|Bailarina Twi'lek
trp_twilek_female2_pl|Bailarinas Twi'lek
trp_twilek_female3|Acompañante Twi'lek
trp_twilek_female3_pl|Acompañantes Twi'lek
trp_twilek|Twi'lek
trp_twilek_pl|Twi'leks
trp_twilek_warrior|Luchador Twi'lek
trp_twilek_warrior_pl|Luchadores Twi'leks
trp_twilek_soldier|Soldado Twi'lek
trp_twilek_soldier_pl|Soldados Twi'leks
trp_twilek_commando|Commando Twi'lek
trp_twilek_commando_pl|Commandos Twi'lek
trp_rodian|Rodiano
trp_rodian_pl|Rodianos
trp_rodian_warrior|Luchador Rodiano
trp_rodian_warrior_pl|Luchdores Rodianos
trp_rodian_hunter|Cazador Rodiano
trp_rodian_hunter_pl|Cazadores Rodianos
trp_rodian_bounty_hunter|Cazador de Recompensas Rodiano
trp_rodian_bounty_hunter_pl|Cazadores de Recompensas Rodianos
trp_trandoshan|Trandoshano
trp_trandoshan_pl|Trandoshanos
trp_trandoshan_warrior|Luchador Trandoshano
trp_trandoshan_warrior_pl|Luchadores Trandoshanos
trp_trandoshan_hunter|Cazador Trandoshano
trp_trandoshan_hunter_pl|Cazadores Trandoshanos
trp_trandoshan_bounty_hunter|Cazador de Recompensas Trandoshano
trp_trandoshan_bounty_hunter_pl|Cazadores de Recompensas Trandoshanos
trp_moncal_1|Mon Calamari
trp_moncal_1_pl|Mon Calamari
trp_moncal_2|Luchador Mon Calamari
trp_moncal_2_pl|Luchadores Mon Calamari
trp_moncal_3|Soldado Mon Calamari 
trp_moncal_3_pl|Soldados Mon Calamari
trp_moncal_4|Caballero Mon Calamari
trp_moncal_4_pl|Caballeros Mon Calamari
trp_chiss_1|Chiss
trp_chiss_1_pl|Chiss
trp_chiss_2|Soldado Chiss
trp_chiss_2_pl|Soldados Chiss
trp_chiss_3|Oficial Chiss
trp_chiss_3_pl|Oficiales Chiss
trp_chiss_4|Comandante Chiss
trp_chiss_4_pl|Comandantes Chiss
trp_geonosian_1|Geonosiano
trp_geonosian_1_pl|Geonosianos
trp_geonosian_2|Dron Geonosiano
trp_geonosian_2_pl|Drones Geonosianos
trp_geonosian_3|Guerrero Geonosiano
trp_geonosian_3_pl|Guerreros Geonosianos
trp_geonosian_4|Guerrero Geonosiano Veterano
trp_geonosian_4_pl|Guerreros Geonosianos Veteranos
trp_sullustan_1|Sullustano
trp_sullustan_1_pl|Sullustanos
trp_sullustan_2|Navegante Sullustan
trp_sullustan_2_pl|Navegantes Sullustanos
trp_sullustan_3|Piloto Sullustan
trp_sullustan_3_pl|Pilotos Sullustanos
trp_sullustan_4|Capitan Sullustan
trp_sullustan_4_pl|Capitanes Sullustanos
trp_bothan|Bothan
trp_bothan_pl|Bothans
trp_bothan_militia|Miliciano Bothan
trp_bothan_militia_pl|Milicia Bothan
trp_bothan_agent|Agente Bothan
trp_bothan_agent_pl|Agentes Bothan
trp_bothan_infantry|Infantería Bothan
trp_bothan_infantry_pl|Infantería Bothan
trp_bothan_spy|Espía Bothan
trp_bothan_spy_pl|Espías Bothan
trp_bothan_infiltrator|Infiltrador Bothan
trp_bothan_infiltrator_pl|Infiltradores Bothan
trp_ig88|Droide Asesino Serie IG
trp_ig88_pl|Droides Asesinos Serie IG
trp_hkseries|Droide Serie HK
trp_hkseries_pl|Droides Serie HK
trp_defiler|Profanador
trp_defiler_pl|Profanadores
trp_farmer|Granjero
trp_farmer_pl|Granjeros
trp_townsman|Ciudadano
trp_townsman_pl|Ciudadanos
trp_civilian|Civil
trp_civilian_pl|Civiles
trp_militia|Miliciano
trp_militia_pl|Milicia
trp_security_guard|Guardia de Seguridad
trp_security_guard_pl|Guardias de Seguridad
trp_soldier|Soldado
trp_soldier_pl|Soldados
trp_bodyguard|Guardaespalda
trp_bodyguard_pl|Guardaespaldas
trp_commando|Commando
trp_commando_pl|Commandos
trp_pilot|Piloto
trp_pilot_pl|Pilotos
trp_thug|Thug
trp_thug_pl|Thugs
trp_goon|Goon
trp_goon_pl|Goons
trp_biker|Conductor de Speeder
trp_biker_pl|Conductores de Speeder
trp_assassin|Asesino
trp_assassin_pl|Asesinos
trp_biker_scout|Explorador en Speeder
trp_biker_scout_pl|Explorador en Speeder
trp_mercenaries_end|mercenaries end
trp_mercenaries_end_pl|mercenaries end
trp_b1series|Droide de Batalla Serie B1
trp_b1series_pl|Droides de Batalla Serie B1
trp_b2series|Droide de Batalla Serie B2
trp_b2series_pl|Droides de Batalla Serie B2
trp_b2series_enhanced|Droide de Batalla Cortosis C-B3
trp_b2series_enhanced_pl|Droides de Batalla Cortosis C-B3
trp_clone_trooper_1|Soldado Clon
trp_clone_trooper_1_pl|Soldados Clones
trp_clone_trooper_2|Sargento Clon
trp_clone_trooper_2_pl|Sargentos Clones
trp_arc_trooper_2|Sargento Arc Clon
trp_arc_trooper_2_pl|Sargentos Arc Clones
trp_clone_trooper_3|Teniente Clon
trp_clone_trooper_3_pl|Tenientes Clones
trp_arc_trooper_3|Teniente Arc Clon
trp_arc_trooper_3_pl|Teniente Arc Clon
trp_clone_trooper_4|Capitán Clon
trp_clone_trooper_4_pl|Capitanes Clon
trp_arc_trooper_4|Capitán Arc Clon
trp_arc_trooper_4_pl|Capitanes Arc Clon
trp_clone_trooper_5|Comandante Clon
trp_clone_trooper_5_pl|Comandantes Clon
trp_arc_trooper_5|Comandante Arc Clon
trp_arc_trooper_5_pl|Comandantes Arc Clon
trp_rancor|Rancor Joven
