hint_1|Möge die Macht mit Euch sein.
hint_2|Antiquierte Waffen und Religionen können es nicht mit einer guten Laserkanone aufnehmen.
hint_3|Tu es, oder tu es nicht... es gibt kein Versuchen.
hint_4|Ich finde euren Mangel an Glauben beklagenswert.
hint_5|Helft mir, Obi-Wan Kenobi!
# hint_6|Someone has to save our skins. Into the garbage chute, fly boy.
hint_7|Die Macht ist stark mit ihm.
# hint_8|Fast ship? You've never heard of the Millennium Falcon?
hint_9|Ein Prachtmädchen. Entweder bringe ich sie um oder ich verliebe mich noch in sie!
hint_10|Sind Sie nicht ein bisschen zu jung für die Sturmtruppen?
hint_11|Schafft mir endlcih mal jemand diesen laufenden Bettvorleger aus dem Weg?
# hint_12|YAHOOOOO! You're all clear, kid, now let's blow this thing and go home!
hint_13|Es ist der Augenblick, um die Feuerkraft dieser Station zu demonstrieren. Kurs auf Alderaan!
hint_14|Es war einmal vor langer Zeit in ener weit entfernten Galaxie...
# hint_15|Good against remotes is one thing. Good against the living, that's something else.
# hint_16|He's the brains, sweetheart!
hint_17|Sie aufgeblasener, schwachsinniger, mieser, widerwärtiger Wookiee-Treiber!
hint_18|Wer ist hier widerwärtig?
