# TRADUCCIÓN DE STAR WARS CONQUEST - ESPAÑOL
# CREADO POR SWYTER, TODOS LOS DERECHOS RESERVADOS.
# CONTACTO: MANDA UN MENSAJE PERSONAL EN FORUMS.TALEWORLDS.COM A "SWYTER"


hint_1|Que la Fuerza te acompañe.
hint_2|Ni las religiones muertas ni las armas antuguas son rival con un buen Bláster a tu lado, niño.
hint_3|Hazlo o no lo hagas... pero nunca lo intentes.
hint_4|Encuentro molesta tu falta de fe.
hint_5|Ayúdame, Obi-Wan Kenobi; eres mi única esperanza.
hint_6|Alguien tiene que salvarnos el pellejo. Por la trampilla, vuela niño.
hint_7|La Fuerza es extraordinariamente fuerte en él.
hint_8|¿Una nave rápida? ¿Acaso no has oido nunca hablar del Halcón Milenario?
hint_9|Una chica maravillosa. O la mato o acabára cayéndome bien.
hint_10|¿No eres un poco pequeño para ser un Soldado Imperial?
hint_11|¿Quiere alguien sacar de aquí a este enorme felpudo con patas?
hint_12|¡YAHOOOOO! ¡Todo despejado, niño, ahora explota esa cosa y volvamos a casa!
hint_13|Creo que es hora de demostrar el poder de esta estación de combate. Poned rumbo a Alderaan.
hint_14|Hace mucho tiempo, en una galaxia muy, muy lejana...
hint_15|Hablar con los lejanos, bueno... Pero en cuanto a los vivos, eso es otra cosa.
hint_16|¡Él es el cerebro, cariño!
hint_17|¿Porqué tú? ¡Apestoso, medio idiota desarrapado!
hint_18|¿Quien tiene tan mala pinta?
